year,province,school,batch,subject,major_or_group,min_score,min_rank,city,school_type,source,note,rank_source
2025,四川,电子科技大学,普通类,物理类,自动化（“人工智能+”复合型创新人才双学位培养计划）,659,1972,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,材料科学与工程（“人工智能+”复合型创新人才双学位培养计划）,657,2239,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,计算机类,660,1834,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,工科试验班（机器人、电气信息、智能制造）,654,2681,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,电子信息类（光电集成与光网络）,655,2522,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,电子信息类（智能仪器、智能控制）,654,2681,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,电子信息类（电子信息与物理科学复合培养）,656,2385,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,航空航天类（飞行器控制信息、无人机应用）,654,2681,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,数学类（大数据与智能计算、数学及应用、计算科学）,653,2851,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,航空航天工程（智能无人机拔尖人才实验班）,654,2681,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,电子信息工程（科技与艺术联合学位实验班）,654,2681,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,电子信息类（电子信息与地球科学复合培养）,653,2851,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,经济管理试验班（管理与电子双学位培养）,653,2851,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,中外合作办学,物理类,电子信息类（中外合作办学）（通信、微电子）,628,9704,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,中外合作办学,物理类,电子信息类（中外合作办学）（电子信息）,631,8583,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,中外合作办学,物理类,电子信息类（中外合作办学）（海南陵水国际教育创新区）,620,12979,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,临床医学,635,7273,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,软件工程（工业数智化）,646,4306,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,软件工程（“人工智能+”复合型创新人才培养实验班）,651,3212,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,电子科技大学,普通类,物理类,软件工程（“国家卓越工程师教育培养计划”特色班）,645,4527,成都,985/211/双一流/工科,电子科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,金融学（智能金融与区块链金融）,630,8961,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,计算机科学与技术（基础学科拔尖实验班）,621,12558,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,数学与应用数学（基础学科拔尖实验班）,619,13420,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,金融科技,619,13420,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,经济学（国家经济学基础人才培养基地班）,619,13420,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,统计学类,616,14761,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,计算机类,616,14761,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,数学与应用数学（数学与经济学双学位）,616,14761,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,数字经济（基础学科拔尖实验班）,615,15239,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,经济统计学,615,15239,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,金融学（经管国际化创新实验班）,615,15239,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,精算学,614,15739,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,金融工程,613,16212,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,财政学类,613,16212,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,法学（法学与会计学双学位）,612,16680,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,会计学（注册会计师专门化方向）,611,17239,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,金融数学,611,17239,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,经济与贸易类,610,17774,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,金融学类（保险方向）,610,17774,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,法学（法学与国商双学位）,609,18260,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,法学（法学与金融学双学位）,609,18260,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,会计学（双语实验班）,605,20484,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,工商管理类,605,20484,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,工商管理类（会计学院）,605,20484,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类,物理类,金融学类,605,20484,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类（中外合作办学）,物理类,金融数学（中外合作办学）（金融服务与量化分析方向）,601,22824,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类（中外合作办学）,物理类,信息管理与信息系统（中外合作办学）（信息系统与数据管理方向）,598,24744,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类（中外合作办学）,物理类,物流管理（中外合作办学）（运营管理与商务分析方向）,593,27996,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类（中外合作办学）,物理类,会计学（中外合作办学）,583,35194,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类（中外合作办学）,物理类,国际商务（中外合作办学）,576,40707,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南财经大学,普通类（中外合作办学）,物理类,市场营销（中外合作办学）（金融服务与营销）,573,43244,成都,211/双一流/财经,西南财经大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西南交通大学,普通类,物理类,工商管理类,603,21662,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,经济与贸易类,603,21662,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,安全工程,605,20484,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,材料类,605,20484,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,测绘类,603,21662,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,车辆工程,620,12979,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,城市地下空间工程,615,15239,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,城市设计,603,21662,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,大功率半导体科学与工程,625,10898,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,道路桥梁与渡河工程,613,16212,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,地质工程,603,21662,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,电气工程及其自动化,628,9704,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,电子信息工程,627,10101,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,电子信息科学与技术,624,11304,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,电子信息类,630,8961,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,飞行器设计与工程,624,11304,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,高分子材料与工程,610,17774,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,工程力学,612,16680,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,工程造价,613,16212,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,工业设计,612,16680,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,轨道交通信号与控制,626,10486,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,化学,608,18804,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,环境工程,603,21662,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,机械类,620,12979,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,计算机类,617,14292,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,建筑类,615,15239,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,建筑学,613,16212,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,交通运输类,610,17774,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,能源动力类,621,12558,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,人工智能,614,15739,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,生物工程,613,16212,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,生物信息学,617,14292,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,生物医学工程,607,19363,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,数据科学与大数据技术,613,16212,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,数学与应用数学,611,17239,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,铁道工程,620,12979,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,通信工程,624,11304,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,统计学,606,19899,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,土木工程,614,15739,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,土木工程(土木与大数据双学位),608,18804,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,物流管理与工程类,603,21662,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,消防工程,604,21058,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,新能源科学与工程,611,17239,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,信息安全,621,12558,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,应用物理学,612,16680,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,应用心理学,607,19363,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,制药工程,613,16212,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,智慧交通,608,18804,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,智能地球探测,605,20484,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,智能建造,603,21662,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,智能制造工程,607,19363,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,自动化,626,10486,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,安全工程(中外合作办学),572,44146,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,环境工程(中外合作办学),569,46766,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,材料科学与工程(中外合作办学),596,25965,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,电子信息工程(中外合作办学),608,18804,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,高分子材料与工程(中外合作办学),584,34455,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,工业设计(中外合作办学),583,35194,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,机械设计制造及其自动化(中外合作办学),601,22824,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,计算机科学与技术(中外合作办学),606,19899,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西南交通大学,普通类,物理类,土木工程(中外合作办学),584,34455,成都,211/双一流/工科,西南交通大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,计算机科学与技术(雷军班),675,489,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,计算机科学与技术(弘毅班),667,1083,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,工科试验班(智能电气创新班),663,1500,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,法学,663,1500,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,计算机类(计算机学院),662,1622,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,理科试验班(弘毅双学位试验班),661,1709,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,遥感科学与技术,660,1834,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,人工智能,660,1834,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,计算机类(国家网络安全学院),660,1834,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,微电子科学与工程(集成电路学院),659,1972,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,生物科学(菁英创新班),659,1972,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,数学类,659,1972,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,经济学类,659,1972,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,电子信息类(电子信息学院),659,1972,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,物理学类,658,2118,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,大数据管理与应用,658,2118,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,机器人工程(机器人学院),658,2118,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,工科试验班(电气类),656,2385,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,口腔医学(5+3一体化),656,2385,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,工科试验班(碳中和自强班),655,2522,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,工科试验班(数智力学与工程创新班),654,2681,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,化学类,654,2681,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,工科试验班(智慧能源与智能制造类),653,2851,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,工科试验班(水利类),652,3024,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,临床医学(8年),651,3212,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,智慧城市与空间规划,651,3212,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,临床医学(5+3一体化),650,3413,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,普通类,物理类,临床医学(5年),650,3413,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,民族班,物理类,时空信息工程,642,5270,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,民族班,物理类,工科试验班(水利类),640,5796,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,民族班,物理类,智慧城市与空间规划,633,7923,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,武汉大学,民族班,物理类,工科试验班(数智建维与软件类),632,8272,武汉,985/211/双一流/综合,武汉大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安交通大学,普通类,物理类,电气工程及其自动化（钱学森班）,675,489,西安,985/211/双一流/工科,西安交通大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,西安交通大学,普通类,物理类,人工智能（新工科卓越计划）,669,906,西安,985/211/双一流/工科,西安交通大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
